,vendas,acessos,data,gmv,tipo,parceiro
498,1,1,2019-01-05,113.93,Padrão,parceiro70
499,1,1,2019-01-05,6.77,Padrão,parceiro123
500,1,1,2019-01-05,100.66,Padrão,parceiro76
501,1,1,2019-01-05,17.63,Padrão,parceiro441
502,1,1,2019-01-05,8.57,Padrão,parceiro409
503,1,1,2019-01-05,7.62,Padrão,parceiro478
504,1,1,2019-01-05,2.53,Padrão,parceiro513
505,1,1,2019-01-05,25.15,Padrão,parceiro321
506,1,1,2019-01-05,3.33,Padrão,parceiro297
507,1,1,2019-01-05,45.53,Padrão,parceiro52
508,1,1,2019-01-05,0.24,Padrão,parceiro190
509,1,1,2019-01-05,10.94,Padrão,parceiro298
510,1,1,2019-01-05,46.19,Padrão,parceiro201
511,1,1,2019-01-05,56.36,Padrão,parceiro474
512,1,1,2019-01-05,16.96,Padrão,parceiro479
513,1,1,2019-01-05,1.45,Padrão,parceiro571
514,1,1,2019-01-05,2.22,Padrão,parceiro257
515,1,1,2019-01-05,152.9,Padrão,parceiro7
516,1,1,2019-01-05,11.66,Padrão,parceiro520
517,1,1,2019-01-05,33.23,Padrão,parceiro395
518,1,1,2019-01-05,22.39,Padrão,parceiro136
519,1,1,2019-01-05,40.51,Padrão,parceiro366
520,1,1,2019-01-05,5.7,Padrão,parceiro112
521,1,1,2019-01-05,34.38,Padrão,parceiro113
522,1,1,2019-01-05,324.15,Padrão,parceiro254
523,1,1,2019-01-05,18.08,Padrão,parceiro442
524,1,1,2019-01-05,8.0,Padrão,parceiro126
525,1,1,2019-01-05,2.38,Padrão,parceiro114
526,1,1,2019-01-05,76.27,Padrão,parceiro481
527,1,1,2019-01-05,15.81,Padrão,parceiro115
528,1,1,2019-01-05,35.95,Padrão,parceiro525
529,1,1,2019-01-05,6.13,Padrão,parceiro202
530,1,1,2019-01-05,13.25,Padrão,parceiro546
531,1,1,2019-01-05,63.96,Padrão,parceiro32
532,1,1,2019-01-05,0.0,Padrão,parceiro515
533,1,1,2019-01-05,65.13,Padrão,parceiro412
534,1,1,2019-01-05,31.24,Padrão,parceiro4
535,1,1,2019-01-05,9.0,Padrão,parceiro116
536,1,1,2019-01-05,14.08,Padrão,parceiro65
537,1,1,2019-01-05,13.38,Padrão,parceiro246
538,1,1,2019-01-05,48.51,Padrão,parceiro304
539,1,1,2019-01-05,4.07,Padrão,parceiro516
540,1,1,2019-01-05,0.0,Padrão,parceiro521
541,1,1,2019-01-05,28.52,Padrão,parceiro396
542,1,1,2019-01-05,16.18,Padrão,parceiro252
543,1,1,2019-01-05,681.14,Padrão,parceiro585
544,1,1,2019-01-05,7.34,Padrão,parceiro5
545,1,1,2019-01-05,59.05,Padrão,parceiro21
546,1,1,2019-01-05,16.1,Padrão,parceiro573
547,1,1,2019-01-05,1050.19,Padrão,parceiro552
548,1,1,2019-01-05,5.4,Padrão,parceiro141
549,1,1,2019-01-05,0.67,Padrão,parceiro484
550,1,1,2019-01-05,51.36,Padrão,parceiro203
551,1,1,2019-01-05,1.43,Padrão,parceiro316
552,1,1,2019-01-05,14.75,Padrão,parceiro54
553,1,1,2019-01-05,27.26,Padrão,parceiro55
554,1,1,2019-01-05,7.87,Padrão,parceiro586
555,1,1,2019-01-05,23.73,Padrão,parceiro477
556,1,1,2019-01-05,34.89,Padrão,parceiro597
557,1,1,2019-01-05,1.68,Padrão,parceiro206
558,1,1,2019-01-05,87.86,Padrão,parceiro322
559,1,1,2019-01-05,32.54,Padrão,parceiro440
560,1,1,2019-01-05,36.69,Padrão,parceiro376
561,1,1,2019-01-05,116.62,Padrão,parceiro553
562,1,1,2019-01-05,8.57,Padrão,parceiro470
563,1,1,2019-01-05,6.42,Padrão,parceiro417
564,1,1,2019-01-05,16.18,Padrão,parceiro323
565,1,1,2019-01-05,265.65,Padrão,parceiro483
566,1,1,2019-01-05,5.24,Padrão,parceiro359
567,1,1,2019-01-05,12.4,Padrão,parceiro33
568,1,1,2019-01-05,16.84,Padrão,parceiro398
569,1,1,2019-01-05,17.73,Padrão,parceiro555
570,1,1,2019-01-05,6.21,Padrão,parceiro249
571,1,1,2019-01-05,8.26,Padrão,parceiro434
572,1,1,2019-01-05,28.57,Padrão,parceiro446
573,1,1,2019-01-05,28.04,Padrão,parceiro250
574,1,1,2019-01-05,175.84,Padrão,parceiro256
575,1,1,2019-01-06,6.19,Padrão,parceiro539
576,1,1,2019-01-06,2.38,Padrão,parceiro324
577,1,1,2019-01-06,41.35,Padrão,parceiro118
578,1,1,2019-01-06,74.17,Padrão,parceiro236
579,1,1,2019-01-06,86.46,Padrão,parceiro100
580,1,1,2019-01-06,7.22,Padrão,parceiro401
581,1,1,2019-01-06,8.49,Padrão,parceiro507
582,1,1,2019-01-06,30.15,Padrão,parceiro427
583,1,1,2019-01-06,12.74,Padrão,parceiro103
584,1,1,2019-01-06,5.7,Padrão,parceiro392
585,1,1,2019-01-06,8.74,Padrão,parceiro606
586,1,1,2019-01-06,35.23,Padrão,parceiro428
587,1,1,2019-01-06,15.69,Padrão,parceiro519
588,1,1,2019-01-06,5.92,Padrão,parceiro570
589,1,1,2019-01-06,19.0,Padrão,parceiro58
590,1,1,2019-01-06,37.12,Padrão,parceiro362
591,1,1,2019-01-06,6.19,Padrão,parceiro350
592,1,1,2019-01-06,12.36,Padrão,parceiro541
593,1,1,2019-01-06,33.24,Padrão,parceiro416
594,1,1,2019-01-06,10.61,Padrão,parceiro615
595,1,1,2019-01-06,23.02,Padrão,parceiro10
596,1,1,2019-01-06,57.81,Padrão,parceiro120
597,1,1,2019-01-06,18.21,Padrão,parceiro34
598,1,1,2019-01-06,2.85,Padrão,parceiro510
599,1,1,2019-01-06,4.76,Padrão,parceiro402
600,1,1,2019-01-06,93.92,Padrão,parceiro121
601,1,1,2019-01-06,60.05,Padrão,parceiro122
602,1,1,2019-01-06,20.9,Padrão,parceiro24
603,1,1,2019-01-06,13.0,Padrão,parceiro1
604,1,1,2019-01-06,5.57,Padrão,parceiro108
605,1,1,2019-01-06,73.9,Padrão,parceiro180
606,1,1,2019-01-06,18.29,Padrão,parceiro403
607,1,1,2019-01-06,16.89,Padrão,parceiro109
608,1,1,2019-01-06,10.71,Padrão,parceiro133
609,1,1,2019-01-06,25.52,Padrão,parceiro187
610,1,1,2019-01-06,1.23,Padrão,parceiro35
611,1,1,2019-01-06,9.33,Padrão,parceiro465
612,1,1,2019-01-06,10.35,Padrão,parceiro607
613,1,1,2019-01-06,1178.55,Padrão,parceiro542
614,1,1,2019-01-06,5.88,Padrão,parceiro188
615,1,1,2019-01-06,13.56,Padrão,parceiro50
616,1,1,2019-01-06,9.42,Padrão,parceiro550
617,1,1,2019-01-06,38.82,Padrão,parceiro354
618,1,1,2019-01-06,150.91,Padrão,parceiro70
619,1,1,2019-01-06,42.86,Padrão,parceiro135
620,1,1,2019-01-06,37.95,Padrão,parceiro60
621,1,1,2019-01-06,7.24,Padrão,parceiro123
622,1,1,2019-01-06,40.04,Padrão,parceiro441
623,1,1,2019-01-06,14.66,Padrão,parceiro124
624,1,1,2019-01-06,15.71,Padrão,parceiro242
625,1,1,2019-01-06,39.28,Padrão,parceiro364
626,1,1,2019-01-06,108.31,Padrão,parceiro438
627,1,1,2019-01-06,105.97,Padrão,parceiro617
628,1,1,2019-01-06,22.81,Padrão,parceiro297
629,1,1,2019-01-06,64.17,Padrão,parceiro52
630,1,1,2019-01-06,1.47,Padrão,parceiro190
631,1,1,2019-01-06,7.51,Padrão,parceiro25
632,1,1,2019-01-06,34.19,Padrão,parceiro298
633,1,1,2019-01-06,19.05,Padrão,parceiro201
634,1,1,2019-01-06,11.67,Padrão,parceiro439
635,1,1,2019-01-06,42.03,Padrão,parceiro300
636,1,1,2019-01-06,8.88,Padrão,parceiro111
637,1,1,2019-01-06,33.32,Padrão,parceiro395
638,1,1,2019-01-06,6.52,Padrão,parceiro136
639,1,1,2019-01-06,5.14,Padrão,parceiro467
640,1,1,2019-01-06,9.03,Padrão,parceiro258
641,1,1,2019-01-06,1.07,Padrão,parceiro377
642,1,1,2019-01-06,42.48,Padrão,parceiro587
643,1,1,2019-01-06,25.97,Padrão,parceiro113
644,1,1,2019-01-06,23.19,Padrão,parceiro142
645,1,1,2019-01-06,34.72,Padrão,parceiro442
646,1,1,2019-01-06,6.66,Padrão,parceiro114
647,1,1,2019-01-06,29.31,Padrão,parceiro115
648,1,1,2019-01-06,15.67,Padrão,parceiro525
649,1,1,2019-01-06,10.45,Padrão,parceiro545
650,1,1,2019-01-06,18.14,Padrão,parceiro202
651,1,1,2019-01-06,87.33,Padrão,parceiro358
652,1,1,2019-01-06,9.14,Padrão,parceiro193
653,1,1,2019-01-06,13.67,Padrão,parceiro443
654,1,1,2019-01-06,9.18,Padrão,parceiro116
655,1,1,2019-01-06,15.08,Padrão,parceiro209
656,1,1,2019-01-06,5.71,Padrão,parceiro547
657,1,1,2019-01-06,3.18,Padrão,parceiro303
658,1,1,2019-01-06,38.09,Padrão,parceiro304
659,1,1,2019-01-06,51.66,Padrão,parceiro210
660,1,1,2019-01-06,1.71,Padrão,parceiro516
661,1,1,2019-01-06,0.0,Padrão,parceiro521
662,1,1,2019-01-06,19.87,Padrão,parceiro367
663,1,1,2019-01-06,40.94,Padrão,parceiro396
664,1,1,2019-01-06,10.47,Padrão,parceiro252
665,1,1,2019-01-06,7.61,Padrão,parceiro469
666,1,1,2019-01-06,9.37,Padrão,parceiro5
667,1,1,2019-01-06,239.05,Padrão,parceiro368
668,1,1,2019-01-06,17.14,Padrão,parceiro21
669,1,1,2019-01-06,4.05,Padrão,parceiro573
670,1,1,2019-01-06,18.4,Padrão,parceiro255
671,1,1,2019-01-06,11.77,Padrão,parceiro205
672,1,1,2019-01-06,1534.64,Padrão,parceiro552
673,1,1,2019-01-06,7.19,Padrão,parceiro315
674,1,1,2019-01-06,22.44,Padrão,parceiro72
675,1,1,2019-01-06,0.8,Padrão,parceiro197
676,1,1,2019-01-06,10.23,Padrão,parceiro316
677,1,1,2019-01-06,8.88,Padrão,parceiro199
678,1,1,2019-01-06,44.1,Padrão,parceiro54
679,1,1,2019-01-06,3.87,Padrão,parceiro55
680,1,1,2019-01-06,0.0,Padrão,parceiro586
681,1,1,2019-01-06,9.59,Padrão,parceiro477
682,1,1,2019-01-06,60.14,Padrão,parceiro597
683,1,1,2019-01-06,4.0,Padrão,parceiro206
684,1,1,2019-01-06,67.5,Padrão,parceiro322
685,1,1,2019-01-06,72.76,Padrão,parceiro553
686,1,1,2019-01-06,14.75,Padrão,parceiro470
687,1,1,2019-01-06,5.1,Padrão,parceiro56
688,1,1,2019-01-06,11.36,Padrão,parceiro518
689,1,1,2019-01-06,93.62,Padrão,parceiro129
690,1,1,2019-01-06,9.52,Padrão,parceiro29
691,1,1,2019-01-06,24.82,Padrão,parceiro472
692,1,1,2019-01-06,26.19,Padrão,parceiro418
693,1,1,2019-01-06,7.92,Padrão,parceiro398
694,1,1,2019-01-06,74.71,Padrão,parceiro259
695,1,1,2019-01-06,4.6,Padrão,parceiro370
696,1,1,2019-01-06,10.71,Padrão,parceiro554
697,1,1,2019-01-06,15.22,Padrão,parceiro137
698,1,1,2019-01-06,13.99,Padrão,parceiro549
699,1,1,2019-01-06,3.57,Padrão,parceiro434
700,1,1,2019-01-06,7.86,Padrão,parceiro447
701,1,1,2019-01-06,50.01,Padrão,parceiro250
702,1,1,2019-01-06,8.52,Padrão,parceiro361
703,1,1,2019-01-06,20.32,Padrão,parceiro260
704,1,1,2019-01-06,67.81,Padrão,parceiro256
705,1,1,2019-01-07,3.38,Padrão,parceiro539
706,1,1,2019-01-07,5.28,Padrão,parceiro118
707,1,1,2019-01-07,102.49,Padrão,parceiro119
708,1,1,2019-01-07,11.59,Padrão,parceiro401
709,1,1,2019-01-07,5.94,Padrão,parceiro575
710,1,1,2019-01-07,0.88,Padrão,parceiro558
711,1,1,2019-01-07,20.47,Padrão,parceiro507
712,1,1,2019-01-07,33.3,Padrão,parceiro103
713,1,1,2019-01-07,9.99,Padrão,parceiro23
714,1,1,2019-01-07,9.52,Padrão,parceiro519
715,1,1,2019-01-07,20.34,Padrão,parceiro570
716,1,1,2019-01-07,19.04,Padrão,parceiro313
717,1,1,2019-01-07,19.16,Padrão,parceiro576
718,1,1,2019-01-07,33.43,Padrão,parceiro16
719,1,1,2019-01-07,153.41,Padrão,parceiro58
720,1,1,2019-01-07,112.61,Padrão,parceiro362
721,1,1,2019-01-07,9.43,Padrão,parceiro67
722,1,1,2019-01-07,48.08,Padrão,parceiro541
723,1,1,2019-01-07,72.67,Padrão,parceiro508
724,1,1,2019-01-07,30.07,Padrão,parceiro615
725,1,1,2019-01-07,45.8,Padrão,parceiro10
726,1,1,2019-01-07,29.19,Padrão,parceiro68
727,1,1,2019-01-07,10.48,Padrão,parceiro509
728,1,1,2019-01-07,18.82,Padrão,parceiro253
729,1,1,2019-01-07,36.49,Padrão,parceiro308
730,1,1,2019-01-07,9.03,Padrão,parceiro510
731,1,1,2019-01-07,4.58,Padrão,parceiro402
732,1,1,2019-01-07,83.44,Padrão,parceiro122
733,1,1,2019-01-07,19.78,Padrão,parceiro211
734,1,1,2019-01-07,5.17,Padrão,parceiro378
735,1,1,2019-01-07,42.58,Padrão,parceiro108
736,1,1,2019-01-07,70.9,Padrão,parceiro180
737,1,1,2019-01-07,41.82,Padrão,parceiro403
738,1,1,2019-01-07,11.79,Padrão,parceiro133
739,1,1,2019-01-07,6.0,Padrão,parceiro295
740,1,1,2019-01-07,4.71,Padrão,parceiro35
741,1,1,2019-01-07,17.13,Padrão,parceiro465
742,1,1,2019-01-07,36.93,Padrão,parceiro429
743,1,1,2019-01-07,482.36,Padrão,parceiro542
744,1,1,2019-01-07,77.62,Padrão,parceiro188
745,1,1,2019-01-07,9.94,Padrão,parceiro352
746,1,1,2019-01-07,11.63,Padrão,parceiro363
747,1,1,2019-01-07,9.38,Padrão,parceiro134
748,1,1,2019-01-07,3.84,Padrão,parceiro431
749,1,1,2019-01-07,12.83,Padrão,parceiro309
750,1,1,2019-01-07,11.43,Padrão,parceiro135
751,1,1,2019-01-07,162.81,Padrão,parceiro123
752,1,1,2019-01-07,37.6,Padrão,parceiro189
753,1,1,2019-01-07,9.93,Padrão,parceiro441
754,1,1,2019-01-07,25.9,Padrão,parceiro448
755,1,1,2019-01-07,1.86,Padrão,parceiro242
756,1,1,2019-01-07,84.28,Padrão,parceiro364
757,1,1,2019-01-07,8.38,Padrão,parceiro444
758,1,1,2019-01-07,190.06,Padrão,parceiro438
759,1,1,2019-01-07,0.95,Padrão,parceiro190
760,1,1,2019-01-07,8.36,Padrão,parceiro25
761,1,1,2019-01-07,10.95,Padrão,parceiro262
762,1,1,2019-01-07,77.62,Padrão,parceiro201
763,1,1,2019-01-07,7.1,Padrão,parceiro474
764,1,1,2019-01-07,40.44,Padrão,parceiro257
765,1,1,2019-01-07,38.81,Padrão,parceiro7
766,1,1,2019-01-07,25.71,Padrão,parceiro439
767,1,1,2019-01-07,106.26,Padrão,parceiro300
768,1,1,2019-01-07,2.67,Padrão,parceiro111
769,1,1,2019-01-07,0.0,Padrão,parceiro365
770,1,1,2019-01-07,9.9,Padrão,parceiro136
771,1,1,2019-01-07,133.72,Padrão,parceiro62
772,1,1,2019-01-07,8.49,Padrão,parceiro612
773,1,1,2019-01-07,47.1,Padrão,parceiro587
774,1,1,2019-01-07,10.43,Padrão,parceiro191
775,1,1,2019-01-07,1.32,Padrão,parceiro77
776,1,1,2019-01-07,111.41,Padrão,parceiro254
777,1,1,2019-01-07,7.61,Padrão,parceiro442
778,1,1,2019-01-07,5.33,Padrão,parceiro126
779,1,1,2019-01-07,2.38,Padrão,parceiro114
780,1,1,2019-01-07,16.18,Padrão,parceiro481
781,1,1,2019-01-07,38.14,Padrão,parceiro525
782,1,1,2019-01-07,18.93,Padrão,parceiro545
783,1,1,2019-01-07,20.67,Padrão,parceiro202
784,1,1,2019-01-07,3.23,Padrão,parceiro546
785,1,1,2019-01-07,13.57,Padrão,parceiro263
786,1,1,2019-01-07,17.11,Padrão,parceiro373
787,1,1,2019-01-07,7.23,Padrão,parceiro116
788,1,1,2019-01-07,9.69,Padrão,parceiro209
789,1,1,2019-01-07,5.5,Padrão,parceiro449
790,1,1,2019-01-07,10.37,Padrão,parceiro65
791,1,1,2019-01-07,10.79,Padrão,parceiro246
792,1,1,2019-01-07,61.8,Padrão,parceiro304
793,1,1,2019-01-07,1.71,Padrão,parceiro516
794,1,1,2019-01-07,1.42,Padrão,parceiro367
795,1,1,2019-01-07,17.1,Padrão,parceiro396
796,1,1,2019-01-07,16.18,Padrão,parceiro252
797,1,1,2019-01-07,14.66,Padrão,parceiro5
798,1,1,2019-01-07,1.59,Padrão,parceiro78
799,1,1,2019-01-07,6.43,Padrão,parceiro143
800,1,1,2019-01-07,17.61,Padrão,parceiro184
801,1,1,2019-01-07,37.71,Padrão,parceiro36
802,1,1,2019-01-07,31.42,Padrão,parceiro71
803,1,1,2019-01-07,52.86,Padrão,parceiro21
804,1,1,2019-01-07,23.76,Padrão,parceiro573
805,1,1,2019-01-07,17.04,Padrão,parceiro205
806,1,1,2019-01-07,4.24,Padrão,parceiro144
807,1,1,2019-01-07,7.37,Padrão,parceiro484
808,1,1,2019-01-07,19.22,Padrão,parceiro203
809,1,1,2019-01-07,1.19,Padrão,parceiro316
810,1,1,2019-01-07,12.04,Padrão,parceiro317
811,1,1,2019-01-07,71.64,Padrão,parceiro54
812,1,1,2019-01-07,8.57,Padrão,parceiro325
813,1,1,2019-01-07,38.74,Padrão,parceiro586
814,1,1,2019-01-07,14.93,Padrão,parceiro477
815,1,1,2019-01-07,6.07,Padrão,parceiro440
816,1,1,2019-01-07,29.0,Padrão,parceiro79
817,1,1,2019-01-07,5.24,Padrão,parceiro419
818,1,1,2019-01-07,32.7,Padrão,parceiro485
819,1,1,2019-01-07,17.14,Padrão,parceiro524
820,1,1,2019-01-07,2.86,Padrão,parceiro369
821,1,1,2019-01-07,4.76,Padrão,parceiro129
822,1,1,2019-01-07,13.05,Padrão,parceiro130
823,1,1,2019-01-07,16.66,Padrão,parceiro29
824,1,1,2019-01-07,3.7,Padrão,parceiro323
825,1,1,2019-01-07,27.61,Padrão,parceiro471
826,1,1,2019-01-07,4.04,Padrão,parceiro145
827,1,1,2019-01-07,0.0,Padrão,parceiro326
828,1,1,2019-01-07,7.08,Padrão,parceiro370
829,1,1,2019-01-07,9.28,Padrão,parceiro554
830,1,1,2019-01-07,73.91,Padrão,parceiro379
831,1,1,2019-01-07,19.63,Padrão,parceiro132
832,1,1,2019-01-07,62.53,Padrão,parceiro360
833,1,1,2019-01-07,9.43,Padrão,parceiro557
834,1,1,2019-01-08,6.67,Padrão,parceiro400
835,1,1,2019-01-08,38.8,Padrão,parceiro327
836,1,1,2019-01-08,11.81,Padrão,parceiro118
837,1,1,2019-01-08,108.54,Padrão,parceiro119
838,1,1,2019-01-08,0.0,Padrão,parceiro146
839,1,1,2019-01-08,2.0,Padrão,parceiro80
840,1,1,2019-01-08,10.68,Padrão,parceiro507
841,1,1,2019-01-08,47.75,Padrão,parceiro427
842,1,1,2019-01-08,36.64,Padrão,parceiro103
843,1,1,2019-01-08,32.22,Padrão,parceiro428
844,1,1,2019-01-08,2.65,Padrão,parceiro570
845,1,1,2019-01-08,38.94,Padrão,parceiro313
846,1,1,2019-01-08,4.76,Padrão,parceiro106
847,1,1,2019-01-08,159.04,Padrão,parceiro16
848,1,1,2019-01-08,27.78,Padrão,parceiro58
849,1,1,2019-01-08,291.52,Padrão,parceiro350
850,1,1,2019-01-08,85.23,Padrão,parceiro508
851,1,1,2019-01-08,56.14,Padrão,parceiro615
852,1,1,2019-01-08,27.71,Padrão,parceiro68
853,1,1,2019-01-08,24.76,Padrão,parceiro509
854,1,1,2019-01-08,13.54,Padrão,parceiro120
855,1,1,2019-01-08,55.2,Padrão,parceiro34
856,1,1,2019-01-08,36.9,Padrão,parceiro308
857,1,1,2019-01-08,11.14,Padrão,parceiro403
858,1,1,2019-01-08,12.14,Padrão,parceiro572
859,1,1,2019-01-08,21.84,Padrão,parceiro295
860,1,1,2019-01-08,22.37,Padrão,parceiro465
861,1,1,2019-01-08,1204.01,Padrão,parceiro542
862,1,1,2019-01-08,46.59,Padrão,parceiro188
863,1,1,2019-01-08,15.36,Padrão,parceiro352
864,1,1,2019-01-08,6.48,Padrão,parceiro550
865,1,1,2019-01-08,91.58,Padrão,parceiro354
866,1,1,2019-01-08,97.3,Padrão,parceiro70
867,1,1,2019-01-08,11.9,Padrão,parceiro466
868,1,1,2019-01-08,249.2,Padrão,parceiro189
869,1,1,2019-01-08,9.27,Padrão,parceiro441
870,1,1,2019-01-08,11.9,Padrão,parceiro478
871,1,1,2019-01-08,114.28,Padrão,parceiro364
872,1,1,2019-01-08,8.05,Padrão,parceiro61
873,1,1,2019-01-08,32.56,Padrão,parceiro52
874,1,1,2019-01-08,12.47,Padrão,parceiro25
875,1,1,2019-01-08,57.14,Padrão,parceiro201
876,1,1,2019-01-08,11.78,Padrão,parceiro571
877,1,1,2019-01-08,25.05,Padrão,parceiro7
878,1,1,2019-01-08,13.33,Padrão,parceiro439
879,1,1,2019-01-08,10.13,Padrão,parceiro520
880,1,1,2019-01-08,11.29,Padrão,parceiro136
881,1,1,2019-01-08,7.71,Padrão,parceiro467
882,1,1,2019-01-08,24.81,Padrão,parceiro138
883,1,1,2019-01-08,16.86,Padrão,parceiro366
884,1,1,2019-01-08,163.27,Padrão,parceiro310
885,1,1,2019-01-08,16.67,Padrão,parceiro612
886,1,1,2019-01-08,8.09,Padrão,parceiro480
887,1,1,2019-01-08,46.98,Padrão,parceiro587
888,1,1,2019-01-08,25.75,Padrão,parceiro77
889,1,1,2019-01-08,10.4,Padrão,parceiro139
890,1,1,2019-01-08,110.36,Padrão,parceiro254
891,1,1,2019-01-08,21.41,Padrão,parceiro442
892,1,1,2019-01-08,3.54,Padrão,parceiro126
893,1,1,2019-01-08,2.38,Padrão,parceiro114
894,1,1,2019-01-08,12.0,Padrão,parceiro481
895,1,1,2019-01-08,17.62,Padrão,parceiro147
896,1,1,2019-01-08,8.14,Padrão,parceiro202
897,1,1,2019-01-08,30.95,Padrão,parceiro546
898,1,1,2019-01-08,11.4,Padrão,parceiro373
899,1,1,2019-01-08,9.05,Padrão,parceiro374
900,1,1,2019-01-08,9.21,Padrão,parceiro412
901,1,1,2019-01-08,33.31,Padrão,parceiro116
902,1,1,2019-01-08,13.82,Padrão,parceiro209
903,1,1,2019-01-08,2.38,Padrão,parceiro486
904,1,1,2019-01-08,15.41,Padrão,parceiro449
905,1,1,2019-01-08,17.85,Padrão,parceiro65
906,1,1,2019-01-08,17.94,Padrão,parceiro246
907,1,1,2019-01-08,11.22,Padrão,parceiro303
908,1,1,2019-01-08,41.4,Padrão,parceiro304
909,1,1,2019-01-08,9.61,Padrão,parceiro516
910,1,1,2019-01-08,0.0,Padrão,parceiro521
911,1,1,2019-01-08,9.04,Padrão,parceiro367
912,1,1,2019-01-08,8.09,Padrão,parceiro252
913,1,1,2019-01-08,15.82,Padrão,parceiro196
914,1,1,2019-01-08,35.59,Padrão,parceiro5
915,1,1,2019-01-08,2.85,Padrão,parceiro28
916,1,1,2019-01-08,146.1,Padrão,parceiro368
917,1,1,2019-01-08,13.79,Padrão,parceiro71
918,1,1,2019-01-08,59.66,Padrão,parceiro21
919,1,1,2019-01-08,20.76,Padrão,parceiro573
920,1,1,2019-01-08,44.85,Padrão,parceiro255
921,1,1,2019-01-08,1.06,Padrão,parceiro144
922,1,1,2019-01-08,4.38,Padrão,parceiro476
923,1,1,2019-01-08,32.55,Padrão,parceiro317
924,1,1,2019-01-08,6.07,Padrão,parceiro450
925,1,1,2019-01-08,80.9,Padrão,parceiro73
926,1,1,2019-01-08,29.94,Padrão,parceiro586
927,1,1,2019-01-08,20.06,Padrão,parceiro477
928,1,1,2019-01-08,34.47,Padrão,parceiro597
929,1,1,2019-01-08,6.15,Padrão,parceiro264
930,1,1,2019-01-08,14.57,Padrão,parceiro440
931,1,1,2019-01-08,22.29,Padrão,parceiro376
932,1,1,2019-01-08,8.57,Padrão,parceiro419
933,1,1,2019-01-08,5.14,Padrão,parceiro420
934,1,1,2019-01-08,37.43,Padrão,parceiro553
935,1,1,2019-01-08,14.76,Padrão,parceiro524
936,1,1,2019-01-08,4.42,Padrão,parceiro526
937,1,1,2019-01-08,245.22,Padrão,parceiro129
938,1,1,2019-01-08,23.93,Padrão,parceiro207
939,1,1,2019-01-08,10.46,Padrão,parceiro75
940,1,1,2019-01-08,7.61,Padrão,parceiro29
941,1,1,2019-01-08,7.27,Padrão,parceiro323
942,1,1,2019-01-08,44.28,Padrão,parceiro359
943,1,1,2019-01-08,0.0,Padrão,parceiro326
944,1,1,2019-01-08,25.47,Padrão,parceiro370
945,1,1,2019-01-08,7.7,Padrão,parceiro137
946,1,1,2019-01-08,66.26,Padrão,parceiro132
947,1,1,2019-01-08,46.84,Padrão,parceiro555
948,1,1,2019-01-08,7.66,Padrão,parceiro249
949,1,1,2019-01-08,58.14,Padrão,parceiro434
950,1,1,2019-01-08,66.13,Padrão,parceiro200
951,1,1,2019-01-08,7.63,Padrão,parceiro360
952,1,1,2019-01-08,4.67,Padrão,parceiro487
953,1,1,2019-01-08,16.12,Padrão,parceiro361
954,1,1,2019-01-08,19.02,Padrão,parceiro559
955,1,1,2019-01-08,197.44,Padrão,parceiro598
956,1,1,2019-01-08,0.95,Padrão,parceiro557
957,1,1,2019-01-09,32.67,Padrão,parceiro539
958,1,1,2019-01-09,4.04,Padrão,parceiro324
959,1,1,2019-01-09,4.76,Padrão,parceiro400
960,1,1,2019-01-09,19.43,Padrão,parceiro118
961,1,1,2019-01-09,16.44,Padrão,parceiro575
962,1,1,2019-01-09,12.73,Padrão,parceiro507
963,1,1,2019-01-09,46.99,Padrão,parceiro427
964,1,1,2019-01-09,64.56,Padrão,parceiro103
965,1,1,2019-01-09,10.93,Padrão,parceiro392
966,1,1,2019-01-09,18.54,Padrão,parceiro519
967,1,1,2019-01-09,7.92,Padrão,parceiro570
968,1,1,2019-01-09,1.14,Padrão,parceiro313
969,1,1,2019-01-09,19.97,Padrão,parceiro106
970,1,1,2019-01-09,175.79,Padrão,parceiro58
971,1,1,2019-01-09,8.44,Padrão,parceiro362
972,1,1,2019-01-09,3.33,Padrão,parceiro67
973,1,1,2019-01-09,14.04,Padrão,parceiro541
974,1,1,2019-01-09,41.93,Padrão,parceiro508
975,1,1,2019-01-09,124.59,Padrão,parceiro615
976,1,1,2019-01-09,7.13,Padrão,parceiro68
977,1,1,2019-01-09,47.21,Padrão,parceiro509
978,1,1,2019-01-09,65.48,Padrão,parceiro120
979,1,1,2019-01-09,2.86,Padrão,parceiro308
980,1,1,2019-01-09,4.71,Padrão,parceiro402
981,1,1,2019-01-09,85.44,Padrão,parceiro122
982,1,1,2019-01-09,7.46,Padrão,parceiro451
983,1,1,2019-01-09,4.83,Padrão,parceiro378
984,1,1,2019-01-09,52.19,Padrão,parceiro180
985,1,1,2019-01-09,19.11,Padrão,parceiro403
986,1,1,2019-01-09,17.2,Padrão,parceiro109
987,1,1,2019-01-09,10.93,Padrão,parceiro133
988,1,1,2019-01-09,22.14,Padrão,parceiro261
989,1,1,2019-01-09,185.62,Padrão,parceiro611
990,1,1,2019-01-09,7.52,Padrão,parceiro187
991,1,1,2019-01-09,6.74,Padrão,parceiro35
992,1,1,2019-01-09,19.51,Padrão,parceiro465
993,1,1,2019-01-09,51.98,Padrão,parceiro429
994,1,1,2019-01-09,360.49,Padrão,parceiro542
995,1,1,2019-01-09,10.95,Padrão,parceiro188
996,1,1,2019-01-09,1.95,Padrão,parceiro352
